NID    NIC-Addr  Node          Gemini         X  Y  Z
2457     8653    c8-2c0s3n3    c8-2c0s3g1     12 3  19
2454     8656    c8-2c0s4n2    c8-2c0s4g1     12 3  20
2455     8657    c8-2c0s4n3    c8-2c0s4g1     12 3  20
2452     8660    c8-2c0s5n2    c8-2c0s5g1     12 3  21
2453     8661    c8-2c0s5n3    c8-2c0s5g1     12 3  21
2450     8664    c8-2c0s6n2    c8-2c0s6g1     12 3  22
2451     8665    c8-2c0s6n3    c8-2c0s6g1     12 3  22
2448     8668    c8-2c0s7n2    c8-2c0s7g1     12 3  23
2449     8669    c8-2c0s7n3    c8-2c0s7g1     12 3  23
2496     8704    c8-4c0s0n0    c8-4c0s0g0     12 4  0 
2497     8705    c8-4c0s0n1    c8-4c0s0g0     12 4  0 
2498     8708    c8-4c0s1n0    c8-4c0s1g0     12 4  1 
2499     8709    c8-4c0s1n1    c8-4c0s1g0     12 4  1 
2500     8712    c8-4c0s2n0    c8-4c0s2g0     12 4  2 
2501     8713    c8-4c0s2n1    c8-4c0s2g0     12 4  2 
2502     8716    c8-4c0s3n0    c8-4c0s3g0     12 4  3 
2503     8717    c8-4c0s3n1    c8-4c0s3g0     12 4  3 
2504     8720    c8-4c0s4n0    c8-4c0s4g0     12 4  4 
2505     8721    c8-4c0s4n1    c8-4c0s4g0     12 4  4 
2506     8724    c8-4c0s5n0    c8-4c0s5g0     12 4  5 
2507     8725    c8-4c0s5n1    c8-4c0s5g0     12 4  5 
2508     8728    c8-4c0s6n0    c8-4c0s6g0     12 4  6 
2509     8729    c8-4c0s6n1    c8-4c0s6g0     12 4  6 
2510     8732    c8-4c0s7n0    c8-4c0s7g0     12 4  7 
2511     8733    c8-4c0s7n1    c8-4c0s7g0     12 4  7 
2512     8736    c8-4c1s7n0    c8-4c1s7g0     12 4  8 
2513     8737    c8-4c1s7n1    c8-4c1s7g0     12 4  8 
2514     8740    c8-4c1s6n0    c8-4c1s6g0     12 4  9 
2515     8741    c8-4c1s6n1    c8-4c1s6g0     12 4  9 
2516     8744    c8-4c1s5n0    c8-4c1s5g0     12 4  10
2517     8745    c8-4c1s5n1    c8-4c1s5g0     12 4  10
2518     8748    c8-4c1s4n0    c8-4c1s4g0     12 4  11
2519     8749    c8-4c1s4n1    c8-4c1s4g0     12 4  11
2520     8752    c8-4c1s3n0    c8-4c1s3g0     12 4  12
2521     8753    c8-4c1s3n1    c8-4c1s3g0     12 4  12
2522     8756    c8-4c1s2n0    c8-4c1s2g0     12 4  13
2523     8757    c8-4c1s2n1    c8-4c1s2g0     12 4  13
2524     8760    c8-4c1s1n0    c8-4c1s1g0     12 4  14
2525     8761    c8-4c1s1n1    c8-4c1s1g0     12 4  14
2526     8764    c8-4c1s0n0    c8-4c1s0g0     12 4  15
2527     8765    c8-4c1s0n1    c8-4c1s0g0     12 4  15
2528     8768    c8-4c2s0n0    c8-4c2s0g0     12 4  16
2529     8769    c8-4c2s0n1    c8-4c2s0g0     12 4  16
2530     8772    c8-4c2s1n0    c8-4c2s1g0     12 4  17
2531     8773    c8-4c2s1n1    c8-4c2s1g0     12 4  17
2532     8776    c8-4c2s2n0    c8-4c2s2g0     12 4  18
2533     8777    c8-4c2s2n1    c8-4c2s2g0     12 4  18
2534     8780    c8-4c2s3n0    c8-4c2s3g0     12 4  19
2535     8781    c8-4c2s3n1    c8-4c2s3g0     12 4  19
2536     8784    c8-4c2s4n0    c8-4c2s4g0     12 4  20
2537     8785    c8-4c2s4n1    c8-4c2s4g0     12 4  20
2538     8788    c8-4c2s5n0    c8-4c2s5g0     12 4  21
2539     8789    c8-4c2s5n1    c8-4c2s5g0     12 4  21
2540     8792    c8-4c2s6n0    c8-4c2s6g0     12 4  22
2541     8793    c8-4c2s6n1    c8-4c2s6g0     12 4  22
2542     8796    c8-4c2s7n0    c8-4c2s7g0     12 4  23
2543     8797    c8-4c2s7n1    c8-4c2s7g0     12 4  23
2590     8832    c8-4c0s0n2    c8-4c0s0g1     12 5  0 
2591     8833    c8-4c0s0n3    c8-4c0s0g1     12 5  0 
2588     8836    c8-4c0s1n2    c8-4c0s1g1     12 5  1 
2589     8837    c8-4c0s1n3    c8-4c0s1g1     12 5  1 
2586     8840    c8-4c0s2n2    c8-4c0s2g1     12 5  2 
2587     8841    c8-4c0s2n3    c8-4c0s2g1     12 5  2 
2584     8844    c8-4c0s3n2    c8-4c0s3g1     12 5  3 
2585     8845    c8-4c0s3n3    c8-4c0s3g1     12 5  3 
2582     8848    c8-4c0s4n2    c8-4c0s4g1     12 5  4 
2583     8849    c8-4c0s4n3    c8-4c0s4g1     12 5  4 
2580     8852    c8-4c0s5n2    c8-4c0s5g1     12 5  5 
2581     8853    c8-4c0s5n3    c8-4c0s5g1     12 5  5 
2578     8856    c8-4c0s6n2    c8-4c0s6g1     12 5  6 
2579     8857    c8-4c0s6n3    c8-4c0s6g1     12 5  6 
2576     8860    c8-4c0s7n2    c8-4c0s7g1     12 5  7 
2577     8861    c8-4c0s7n3    c8-4c0s7g1     12 5  7 
2574     8864    c8-4c1s7n2    c8-4c1s7g1     12 5  8 
2575     8865    c8-4c1s7n3    c8-4c1s7g1     12 5  8 
2572     8868    c8-4c1s6n2    c8-4c1s6g1     12 5  9 
2573     8869    c8-4c1s6n3    c8-4c1s6g1     12 5  9 
2570     8872    c8-4c1s5n2    c8-4c1s5g1     12 5  10
2571     8873    c8-4c1s5n3    c8-4c1s5g1     12 5  10
2568     8876    c8-4c1s4n2    c8-4c1s4g1     12 5  11
2569     8877    c8-4c1s4n3    c8-4c1s4g1     12 5  11
2566     8880    c8-4c1s3n2    c8-4c1s3g1     12 5  12
2567     8881    c8-4c1s3n3    c8-4c1s3g1     12 5  12
2564     8884    c8-4c1s2n2    c8-4c1s2g1     12 5  13
2565     8885    c8-4c1s2n3    c8-4c1s2g1     12 5  13
2562     8888    c8-4c1s1n2    c8-4c1s1g1     12 5  14
2563     8889    c8-4c1s1n3    c8-4c1s1g1     12 5  14
2560     8892    c8-4c1s0n2    c8-4c1s0g1     12 5  15
2561     8893    c8-4c1s0n3    c8-4c1s0g1     12 5  15
2558     8896    c8-4c2s0n2    c8-4c2s0g1     12 5  16
2559     8897    c8-4c2s0n3    c8-4c2s0g1     12 5  16
2556     8900    c8-4c2s1n2    c8-4c2s1g1     12 5  17
2557     8901    c8-4c2s1n3    c8-4c2s1g1     12 5  17
2554     8904    c8-4c2s2n2    c8-4c2s2g1     12 5  18
2555     8905    c8-4c2s2n3    c8-4c2s2g1     12 5  18
2552     8908    c8-4c2s3n2    c8-4c2s3g1     12 5  19
2553     8909    c8-4c2s3n3    c8-4c2s3g1     12 5  19
2550     8912    c8-4c2s4n2    c8-4c2s4g1     12 5  20
2551     8913    c8-4c2s4n3    c8-4c2s4g1     12 5  20
2548     8916    c8-4c2s5n2    c8-4c2s5g1     12 5  21
2549     8917    c8-4c2s5n3    c8-4c2s5g1     12 5  21
2546     8920    c8-4c2s6n2    c8-4c2s6g1     12 5  22
2547     8921    c8-4c2s6n3    c8-4c2s6g1     12 5  22
2544     8924    c8-4c2s7n2    c8-4c2s7g1     12 5  23
2545     8925    c8-4c2s7n3    c8-4c2s7g1     12 5  23
2592     8960    c8-5c2s0n0    c8-5c2s0g0     12 6  0 
2593     8961    c8-5c2s0n1    c8-5c2s0g0     12 6  0 
2594     8964    c8-5c2s1n0    c8-5c2s1g0     12 6  1 
2595     8965    c8-5c2s1n1    c8-5c2s1g0     12 6  1 
2596     8968    c8-5c2s2n0    c8-5c2s2g0     12 6  2 
2597     8969    c8-5c2s2n1    c8-5c2s2g0     12 6  2 
2598     8972    c8-5c2s3n0    c8-5c2s3g0     12 6  3 
2599     8973    c8-5c2s3n1    c8-5c2s3g0     12 6  3 
2600     8976    c8-5c2s4n0    c8-5c2s4g0     12 6  4 
2601     8977    c8-5c2s4n1    c8-5c2s4g0     12 6  4 
2602     8980    c8-5c2s5n0    c8-5c2s5g0     12 6  5 
2603     8981    c8-5c2s5n1    c8-5c2s5g0     12 6  5 
2604     8984    c8-5c2s6n0    c8-5c2s6g0     12 6  6 
2605     8985    c8-5c2s6n1    c8-5c2s6g0     12 6  6 
2606     8988    c8-5c2s7n0    c8-5c2s7g0     12 6  7 
2607     8989    c8-5c2s7n1    c8-5c2s7g0     12 6  7 
2608     8992    c8-5c1s7n0    c8-5c1s7g0     12 6  8 
2609     8993    c8-5c1s7n1    c8-5c1s7g0     12 6  8 
2610     8996    c8-5c1s6n0    c8-5c1s6g0     12 6  9 
2611     8997    c8-5c1s6n1    c8-5c1s6g0     12 6  9 
2612     9000    c8-5c1s5n0    c8-5c1s5g0     12 6  10
2613     9001    c8-5c1s5n1    c8-5c1s5g0     12 6  10
2614     9004    c8-5c1s4n0    c8-5c1s4g0     12 6  11
2615     9005    c8-5c1s4n1    c8-5c1s4g0     12 6  11
2616     9008    c8-5c1s3n0    c8-5c1s3g0     12 6  12
2617     9009    c8-5c1s3n1    c8-5c1s3g0     12 6  12
2618     9012    c8-5c1s2n0    c8-5c1s2g0     12 6  13
2619     9013    c8-5c1s2n1    c8-5c1s2g0     12 6  13
2620     9016    c8-5c1s1n0    c8-5c1s1g0     12 6  14
2621     9017    c8-5c1s1n1    c8-5c1s1g0     12 6  14
2622     9020    c8-5c1s0n0    c8-5c1s0g0     12 6  15
2623     9021    c8-5c1s0n1    c8-5c1s0g0     12 6  15
2624     9024    c8-5c0s0n0    c8-5c0s0g0     12 6  16
2625     9025    c8-5c0s0n1    c8-5c0s0g0     12 6  16
2626     9028    c8-5c0s1n0    c8-5c0s1g0     12 6  17
2627     9029    c8-5c0s1n1    c8-5c0s1g0     12 6  17
2628     9032    c8-5c0s2n0    c8-5c0s2g0     12 6  18
2629     9033    c8-5c0s2n1    c8-5c0s2g0     12 6  18
2630     9036    c8-5c0s3n0    c8-5c0s3g0     12 6  19
2631     9037    c8-5c0s3n1    c8-5c0s3g0     12 6  19
2632     9040    c8-5c0s4n0    c8-5c0s4g0     12 6  20
2633     9041    c8-5c0s4n1    c8-5c0s4g0     12 6  20
2634     9044    c8-5c0s5n0    c8-5c0s5g0     12 6  21
2635     9045    c8-5c0s5n1    c8-5c0s5g0     12 6  21
2636     9048    c8-5c0s6n0    c8-5c0s6g0     12 6  22
2637     9049    c8-5c0s6n1    c8-5c0s6g0     12 6  22
2638     9052    c8-5c0s7n0    c8-5c0s7g0     12 6  23
2639     9053    c8-5c0s7n1    c8-5c0s7g0     12 6  23
2686     9088    c8-5c2s0n2    c8-5c2s0g1     12 7  0 
2687     9089    c8-5c2s0n3    c8-5c2s0g1     12 7  0 
2684     9092    c8-5c2s1n2    c8-5c2s1g1     12 7  1 
2685     9093    c8-5c2s1n3    c8-5c2s1g1     12 7  1 
2682     9096    c8-5c2s2n2    c8-5c2s2g1     12 7  2 
2683     9097    c8-5c2s2n3    c8-5c2s2g1     12 7  2 
2680     9100    c8-5c2s3n2    c8-5c2s3g1     12 7  3 
2681     9101    c8-5c2s3n3    c8-5c2s3g1     12 7  3 
2678     9104    c8-5c2s4n2    c8-5c2s4g1     12 7  4 
2679     9105    c8-5c2s4n3    c8-5c2s4g1     12 7  4 
2676     9108    c8-5c2s5n2    c8-5c2s5g1     12 7  5 
2677     9109    c8-5c2s5n3    c8-5c2s5g1     12 7  5 
2674     9112    c8-5c2s6n2    c8-5c2s6g1     12 7  6 
2675     9113    c8-5c2s6n3    c8-5c2s6g1     12 7  6 
2672     9116    c8-5c2s7n2    c8-5c2s7g1     12 7  7 
2673     9117    c8-5c2s7n3    c8-5c2s7g1     12 7  7 
2670     9120    c8-5c1s7n2    c8-5c1s7g1     12 7  8 
2671     9121    c8-5c1s7n3    c8-5c1s7g1     12 7  8 
2668     9124    c8-5c1s6n2    c8-5c1s6g1     12 7  9 
2669     9125    c8-5c1s6n3    c8-5c1s6g1     12 7  9 
2666     9128    c8-5c1s5n2    c8-5c1s5g1     12 7  10
2667     9129    c8-5c1s5n3    c8-5c1s5g1     12 7  10
2664     9132    c8-5c1s4n2    c8-5c1s4g1     12 7  11
2665     9133    c8-5c1s4n3    c8-5c1s4g1     12 7  11
2662     9136    c8-5c1s3n2    c8-5c1s3g1     12 7  12
2663     9137    c8-5c1s3n3    c8-5c1s3g1     12 7  12
2660     9140    c8-5c1s2n2    c8-5c1s2g1     12 7  13
2661     9141    c8-5c1s2n3    c8-5c1s2g1     12 7  13
2658     9144    c8-5c1s1n2    c8-5c1s1g1     12 7  14
2659     9145    c8-5c1s1n3    c8-5c1s1g1     12 7  14
2656     9148    c8-5c1s0n2    c8-5c1s0g1     12 7  15
2657     9149    c8-5c1s0n3    c8-5c1s0g1     12 7  15
2654     9152    c8-5c0s0n2    c8-5c0s0g1     12 7  16
2655     9153    c8-5c0s0n3    c8-5c0s0g1     12 7  16
2652     9156    c8-5c0s1n2    c8-5c0s1g1     12 7  17
2653     9157    c8-5c0s1n3    c8-5c0s1g1     12 7  17
2650     9160    c8-5c0s2n2    c8-5c0s2g1     12 7  18
2651     9161    c8-5c0s2n3    c8-5c0s2g1     12 7  18
2648     9164    c8-5c0s3n2    c8-5c0s3g1     12 7  19
2649     9165    c8-5c0s3n3    c8-5c0s3g1     12 7  19
2646     9168    c8-5c0s4n2    c8-5c0s4g1     12 7  20
2647     9169    c8-5c0s4n3    c8-5c0s4g1     12 7  20
2644     9172    c8-5c0s5n2    c8-5c0s5g1     12 7  21
2645     9173    c8-5c0s5n3    c8-5c0s5g1     12 7  21
2642     9176    c8-5c0s6n2    c8-5c0s6g1     12 7  22
2643     9177    c8-5c0s6n3    c8-5c0s6g1     12 7  22
2640     9180    c8-5c0s7n2    c8-5c0s7g1     12 7  23
2641     9181    c8-5c0s7n3    c8-5c0s7g1     12 7  23
2688     9216    c8-3c0s0n0    c8-3c0s0g0     12 8  0 
2689     9217    c8-3c0s0n1    c8-3c0s0g0     12 8  0 
2690     9220    c8-3c0s1n0    c8-3c0s1g0     12 8  1 
2691     9221    c8-3c0s1n1    c8-3c0s1g0     12 8  1 
2692     9224    c8-3c0s2n0    c8-3c0s2g0     12 8  2 
2693     9225    c8-3c0s2n1    c8-3c0s2g0     12 8  2 
2694     9228    c8-3c0s3n0    c8-3c0s3g0     12 8  3 
2695     9229    c8-3c0s3n1    c8-3c0s3g0     12 8  3 
2696     9232    c8-3c0s4n0    c8-3c0s4g0     12 8  4 
2697     9233    c8-3c0s4n1    c8-3c0s4g0     12 8  4 
2698     9236    c8-3c0s5n0    c8-3c0s5g0     12 8  5 
2699     9237    c8-3c0s5n1    c8-3c0s5g0     12 8  5 
2700     9240    c8-3c0s6n0    c8-3c0s6g0     12 8  6 
2701     9241    c8-3c0s6n1    c8-3c0s6g0     12 8  6 
2702     9244    c8-3c0s7n0    c8-3c0s7g0     12 8  7 
2703     9245    c8-3c0s7n1    c8-3c0s7g0     12 8  7 
2704     9248    c8-3c1s7n0    c8-3c1s7g0     12 8  8 
2705     9249    c8-3c1s7n1    c8-3c1s7g0     12 8  8 
2706     9252    c8-3c1s6n0    c8-3c1s6g0     12 8  9 
2707     9253    c8-3c1s6n1    c8-3c1s6g0     12 8  9 
2708     9256    c8-3c1s5n0    c8-3c1s5g0     12 8  10
2709     9257    c8-3c1s5n1    c8-3c1s5g0     12 8  10
2710     9260    c8-3c1s4n0    c8-3c1s4g0     12 8  11
2711     9261    c8-3c1s4n1    c8-3c1s4g0     12 8  11
2712     9264    c8-3c1s3n0    c8-3c1s3g0     12 8  12
2713     9265    c8-3c1s3n1    c8-3c1s3g0     12 8  12
2714     9268    c8-3c1s2n0    c8-3c1s2g0     12 8  13
2715     9269    c8-3c1s2n1    c8-3c1s2g0     12 8  13
2716     9272    c8-3c1s1n0    c8-3c1s1g0     12 8  14
2717     9273    c8-3c1s1n1    c8-3c1s1g0     12 8  14
2718     9276    c8-3c1s0n0    c8-3c1s0g0     12 8  15
2719     9277    c8-3c1s0n1    c8-3c1s0g0     12 8  15
2720     9280    c8-3c2s0n0    c8-3c2s0g0     12 8  16
2721     9281    c8-3c2s0n1    c8-3c2s0g0     12 8  16
2722     9284    c8-3c2s1n0    c8-3c2s1g0     12 8  17
2723     9285    c8-3c2s1n1    c8-3c2s1g0     12 8  17
2724     9288    c8-3c2s2n0    c8-3c2s2g0     12 8  18
2725     9289    c8-3c2s2n1    c8-3c2s2g0     12 8  18
2726     9292    c8-3c2s3n0    c8-3c2s3g0     12 8  19
2727     9293    c8-3c2s3n1    c8-3c2s3g0     12 8  19
2728     9296    c8-3c2s4n0    c8-3c2s4g0     12 8  20
2729     9297    c8-3c2s4n1    c8-3c2s4g0     12 8  20
2730     9300    c8-3c2s5n0    c8-3c2s5g0     12 8  21
2731     9301    c8-3c2s5n1    c8-3c2s5g0     12 8  21
2732     9304    c8-3c2s6n0    c8-3c2s6g0     12 8  22
2733     9305    c8-3c2s6n1    c8-3c2s6g0     12 8  22
2734     9308    c8-3c2s7n0    c8-3c2s7g0     12 8  23
2735     9309    c8-3c2s7n1    c8-3c2s7g0     12 8  23
2782     9344    c8-3c0s0n2    c8-3c0s0g1     12 9  0 
2783     9345    c8-3c0s0n3    c8-3c0s0g1     12 9  0 
2780     9348    c8-3c0s1n2    c8-3c0s1g1     12 9  1 
2781     9349    c8-3c0s1n3    c8-3c0s1g1     12 9  1 
2778     9352    c8-3c0s2n2    c8-3c0s2g1     12 9  2 
2779     9353    c8-3c0s2n3    c8-3c0s2g1     12 9  2 
2776     9356    c8-3c0s3n2    c8-3c0s3g1     12 9  3 
2777     9357    c8-3c0s3n3    c8-3c0s3g1     12 9  3 
2774     9360    c8-3c0s4n2    c8-3c0s4g1     12 9  4 
2775     9361    c8-3c0s4n3    c8-3c0s4g1     12 9  4 
2772     9364    c8-3c0s5n2    c8-3c0s5g1     12 9  5 
2773     9365    c8-3c0s5n3    c8-3c0s5g1     12 9  5 
2770     9368    c8-3c0s6n2    c8-3c0s6g1     12 9  6 
2771     9369    c8-3c0s6n3    c8-3c0s6g1     12 9  6 
2768     9372    c8-3c0s7n2    c8-3c0s7g1     12 9  7 
2769     9373    c8-3c0s7n3    c8-3c0s7g1     12 9  7 
2766     9376    c8-3c1s7n2    c8-3c1s7g1     12 9  8 
2767     9377    c8-3c1s7n3    c8-3c1s7g1     12 9  8 
2764     9380    c8-3c1s6n2    c8-3c1s6g1     12 9  9 
2765     9381    c8-3c1s6n3    c8-3c1s6g1     12 9  9 
2762     9384    c8-3c1s5n2    c8-3c1s5g1     12 9  10
2763     9385    c8-3c1s5n3    c8-3c1s5g1     12 9  10
2760     9388    c8-3c1s4n2    c8-3c1s4g1     12 9  11
2761     9389    c8-3c1s4n3    c8-3c1s4g1     12 9  11
2758     9392    c8-3c1s3n2    c8-3c1s3g1     12 9  12
2759     9393    c8-3c1s3n3    c8-3c1s3g1     12 9  12
2756     9396    c8-3c1s2n2    c8-3c1s2g1     12 9  13
2757     9397    c8-3c1s2n3    c8-3c1s2g1     12 9  13
2754     9400    c8-3c1s1n2    c8-3c1s1g1     12 9  14
2755     9401    c8-3c1s1n3    c8-3c1s1g1     12 9  14
2752     9404    c8-3c1s0n2    c8-3c1s0g1     12 9  15
2753     9405    c8-3c1s0n3    c8-3c1s0g1     12 9  15
2750     9408    c8-3c2s0n2    c8-3c2s0g1     12 9  16
2751     9409    c8-3c2s0n3    c8-3c2s0g1     12 9  16
2748     9412    c8-3c2s1n2    c8-3c2s1g1     12 9  17
2749     9413    c8-3c2s1n3    c8-3c2s1g1     12 9  17
2746     9416    c8-3c2s2n2    c8-3c2s2g1     12 9  18
2747     9417    c8-3c2s2n3    c8-3c2s2g1     12 9  18
2744     9420    c8-3c2s3n2    c8-3c2s3g1     12 9  19
2745     9421    c8-3c2s3n3    c8-3c2s3g1     12 9  19
2742     9424    c8-3c2s4n2    c8-3c2s4g1     12 9  20
2743     9425    c8-3c2s4n3    c8-3c2s4g1     12 9  20
2740     9428    c8-3c2s5n2    c8-3c2s5g1     12 9  21
2741     9429    c8-3c2s5n3    c8-3c2s5g1     12 9  21
2738     9432    c8-3c2s6n2    c8-3c2s6g1     12 9  22
2739     9433    c8-3c2s6n3    c8-3c2s6g1     12 9  22
2736     9436    c8-3c2s7n2    c8-3c2s7g1     12 9  23
2737     9437    c8-3c2s7n3    c8-3c2s7g1     12 9  23
2784     9472    c8-1c2s0n0    c8-1c2s0g0     12 10 0 
2785     9473    c8-1c2s0n1    c8-1c2s0g0     12 10 0 
2786     9476    c8-1c2s1n0    c8-1c2s1g0     12 10 1 
2787     9477    c8-1c2s1n1    c8-1c2s1g0     12 10 1 
2788     9480    c8-1c2s2n0    c8-1c2s2g0     12 10 2 
2789     9481    c8-1c2s2n1    c8-1c2s2g0     12 10 2 
2790     9484    c8-1c2s3n0    c8-1c2s3g0     12 10 3 
2791     9485    c8-1c2s3n1    c8-1c2s3g0     12 10 3 
2792     9488    c8-1c2s4n0    c8-1c2s4g0     12 10 4 
2793     9489    c8-1c2s4n1    c8-1c2s4g0     12 10 4 
2794     9492    c8-1c2s5n0    c8-1c2s5g0     12 10 5 
2795     9493    c8-1c2s5n1    c8-1c2s5g0     12 10 5 
2796     9496    c8-1c2s6n0    c8-1c2s6g0     12 10 6 
2797     9497    c8-1c2s6n1    c8-1c2s6g0     12 10 6 
2798     9500    c8-1c2s7n0    c8-1c2s7g0     12 10 7 
2799     9501    c8-1c2s7n1    c8-1c2s7g0     12 10 7 
2800     9504    c8-1c1s7n0    c8-1c1s7g0     12 10 8 
2801     9505    c8-1c1s7n1    c8-1c1s7g0     12 10 8 
2802     9508    c8-1c1s6n0    c8-1c1s6g0     12 10 9 
2803     9509    c8-1c1s6n1    c8-1c1s6g0     12 10 9 
2804     9512    c8-1c1s5n0    c8-1c1s5g0     12 10 10
2805     9513    c8-1c1s5n1    c8-1c1s5g0     12 10 10
2806     9516    c8-1c1s4n0    c8-1c1s4g0     12 10 11
2807     9517    c8-1c1s4n1    c8-1c1s4g0     12 10 11
2808     9520    c8-1c1s3n0    c8-1c1s3g0     12 10 12
2809     9521    c8-1c1s3n1    c8-1c1s3g0     12 10 12
2810     9524    c8-1c1s2n0    c8-1c1s2g0     12 10 13
2811     9525    c8-1c1s2n1    c8-1c1s2g0     12 10 13
2812     9528    c8-1c1s1n0    c8-1c1s1g0     12 10 14
2813     9529    c8-1c1s1n1    c8-1c1s1g0     12 10 14
2814     9532    c8-1c1s0n0    c8-1c1s0g0     12 10 15
2815     9533    c8-1c1s0n1    c8-1c1s0g0     12 10 15
2816     9536    c8-1c0s0n0    c8-1c0s0g0     12 10 16
2817     9537    c8-1c0s0n1    c8-1c0s0g0     12 10 16
2818     9540    c8-1c0s1n0    c8-1c0s1g0     12 10 17
2819     9541    c8-1c0s1n1    c8-1c0s1g0     12 10 17
2820     9544    c8-1c0s2n0    c8-1c0s2g0     12 10 18
2821     9545    c8-1c0s2n1    c8-1c0s2g0     12 10 18
2822     9548    c8-1c0s3n0    c8-1c0s3g0     12 10 19
2823     9549    c8-1c0s3n1    c8-1c0s3g0     12 10 19
2824     9552    c8-1c0s4n0    c8-1c0s4g0     12 10 20
2825     9553    c8-1c0s4n1    c8-1c0s4g0     12 10 20
2826     9556    c8-1c0s5n0    c8-1c0s5g0     12 10 21
2827     9557    c8-1c0s5n1    c8-1c0s5g0     12 10 21
2828     9560    c8-1c0s6n0    c8-1c0s6g0     12 10 22
2829     9561    c8-1c0s6n1    c8-1c0s6g0     12 10 22
2830     9564    c8-1c0s7n0    c8-1c0s7g0     12 10 23
2831     9565    c8-1c0s7n1    c8-1c0s7g0     12 10 23
2878     9600    c8-1c2s0n2    c8-1c2s0g1     12 11 0 
2879     9601    c8-1c2s0n3    c8-1c2s0g1     12 11 0 
2876     9604    c8-1c2s1n2    c8-1c2s1g1     12 11 1 
2877     9605    c8-1c2s1n3    c8-1c2s1g1     12 11 1 
2874     9608    c8-1c2s2n2    c8-1c2s2g1     12 11 2 
2875     9609    c8-1c2s2n3    c8-1c2s2g1     12 11 2 
2872     9612    c8-1c2s3n2    c8-1c2s3g1     12 11 3 
2873     9613    c8-1c2s3n3    c8-1c2s3g1     12 11 3 
2870     9616    c8-1c2s4n2    c8-1c2s4g1     12 11 4 
2871     9617    c8-1c2s4n3    c8-1c2s4g1     12 11 4 
2868     9620    c8-1c2s5n2    c8-1c2s5g1     12 11 5 
2869     9621    c8-1c2s5n3    c8-1c2s5g1     12 11 5 
2866     9624    c8-1c2s6n2    c8-1c2s6g1     12 11 6 
2867     9625    c8-1c2s6n3    c8-1c2s6g1     12 11 6 
2864     9628    c8-1c2s7n2    c8-1c2s7g1     12 11 7 
2865     9629    c8-1c2s7n3    c8-1c2s7g1     12 11 7 
2862     9632    c8-1c1s7n2    c8-1c1s7g1     12 11 8 
2863     9633    c8-1c1s7n3    c8-1c1s7g1     12 11 8 
2860     9636    c8-1c1s6n2    c8-1c1s6g1     12 11 9 
2861     9637    c8-1c1s6n3    c8-1c1s6g1     12 11 9 
2858     9640    c8-1c1s5n2    c8-1c1s5g1     12 11 10
2859     9641    c8-1c1s5n3    c8-1c1s5g1     12 11 10
2856     9644    c8-1c1s4n2    c8-1c1s4g1     12 11 11
2857     9645    c8-1c1s4n3    c8-1c1s4g1     12 11 11
2854     9648    c8-1c1s3n2    c8-1c1s3g1     12 11 12
2855     9649    c8-1c1s3n3    c8-1c1s3g1     12 11 12
2852     9652    c8-1c1s2n2    c8-1c1s2g1     12 11 13
2853     9653    c8-1c1s2n3    c8-1c1s2g1     12 11 13
2850     9656    c8-1c1s1n2    c8-1c1s1g1     12 11 14
2851     9657    c8-1c1s1n3    c8-1c1s1g1     12 11 14
2848     9660    c8-1c1s0n2    c8-1c1s0g1     12 11 15
2849     9661    c8-1c1s0n3    c8-1c1s0g1     12 11 15
2846     9664    c8-1c0s0n2    c8-1c0s0g1     12 11 16
2847     9665    c8-1c0s0n3    c8-1c0s0g1     12 11 16
2844     9668    c8-1c0s1n2    c8-1c0s1g1     12 11 17
2845     9669    c8-1c0s1n3    c8-1c0s1g1     12 11 17
2842     9672    c8-1c0s2n2    c8-1c0s2g1     12 11 18
2843     9673    c8-1c0s2n3    c8-1c0s2g1     12 11 18
2840     9676    c8-1c0s3n2    c8-1c0s3g1     12 11 19
2841     9677    c8-1c0s3n3    c8-1c0s3g1     12 11 19
2838     9680    c8-1c0s4n2    c8-1c0s4g1     12 11 20
2839     9681    c8-1c0s4n3    c8-1c0s4g1     12 11 20
2836     9684    c8-1c0s5n2    c8-1c0s5g1     12 11 21
2837     9685    c8-1c0s5n3    c8-1c0s5g1     12 11 21
2834     9688    c8-1c0s6n2    c8-1c0s6g1     12 11 22
2835     9689    c8-1c0s6n3    c8-1c0s6g1     12 11 22
2832     9692    c8-1c0s7n2    c8-1c0s7g1     12 11 23
2833     9693    c8-1c0s7n3    c8-1c0s7g1     12 11 23
2302     6144    c6-0c0s0n0    c6-0c0s0g0     13 0  0 
2303     6145    c6-0c0s0n1    c6-0c0s0g0     13 0  0 
2300     6148    c6-0c0s1n0    c6-0c0s1g0     13 0  1 
2301     6149    c6-0c0s1n1    c6-0c0s1g0     13 0  1 
2298     6152    c6-0c0s2n0    c6-0c0s2g0     13 0  2 
2299     6153    c6-0c0s2n1    c6-0c0s2g0     13 0  2 
2296     6156    c6-0c0s3n0    c6-0c0s3g0     13 0  3 
2297     6157    c6-0c0s3n1    c6-0c0s3g0     13 0  3 
2294     6160    c6-0c0s4n0    c6-0c0s4g0     13 0  4 
2295     6161    c6-0c0s4n1    c6-0c0s4g0     13 0  4 
2292     6164    c6-0c0s5n0    c6-0c0s5g0     13 0  5 
2293     6165    c6-0c0s5n1    c6-0c0s5g0     13 0  5 
